,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
128,innithomassen,"Certificeret sprognørd, der bruger al sin tid på mand og børn ❤️ og alt for lidt tid på motorcykler, dykning og historie.",Trunderup/Kværndrup ,413,207,1720,59,"JOBCENTER TRÅD:
#dkpol #dksund 

1/
I går raskmeldte jeg mig pr. 31/8. Med det føler jeg mig også mere fri til, at berette om mine oplevelser, uden gentagne intimideringer som - “hvis du er utilfreds er der jo ingen grund til at skrive det nogen steder”","['dkpol', 'dksund']",2021-08-14 21:10:02
129,SorenSchifter,"Biopharma/Pharma investment, MD, DMSc","Frederiksberg, Denmark",403,3114,3805,21,"Den etablerede presses kritikløse kolportering af coronainfo medfører også noget godt. - Erkendelsen af at kritisk journalistik ikke eksisterer i den etablerede presse. - Den viden frigør en masse tid. - Perfekt!
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19","['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-14 21:09:59
130,MargueritteEch,|⚜️Author & Freelance-writer⚜️|L&R~Egmont~Aller~Saxo Publish~ Forfatterskabet | Member of Danish Author Union/Society |📚Historical & Political Researcher,⚜️🇩🇰Denmark~Copenhagen Area,2758,3251,32739,0,"#dkpol - 
https://t.co/H9Ttdnx0IU
2001 til nu, - 20 års bekæmpelse har vært spil. Talibans fremryk går alt for stærk. Tiden er ikke inde til at “vente at se” og undervurdere situation. Nu skal sikkerheden op ved Europas ydre grænser. Det kan ende i tragedie at tage chancer nu. https://t.co/IZ01oY72Si https://t.co/XuMZY9SULk",['dkpol'],2021-08-14 21:08:15
131,jesperordrup,"Works at UMAKERS. Creative. Developer. Uses Nodejs, React, Graphql, Nextjs, Svelte and a Hammer",holbæk,290,673,6156,0,"@MrMesserschmidt Det er med stor fornøjelse at jeg læser du fik en dom for din ugerninger. Desværre betinget, men trods alt blev ansvaret placeret. Ekstremt pinligt at du valgte at anke. #dkpol #svindel #uansvarligefolkevalgte","['dkpol', 'svindel', 'uansvarligefolkevalgte']",2021-08-14 21:06:24
132,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,10,"….. men vores samarbejdspartnere skal afvente sagsbehandling før de kan komme i sikkerhed.

#dkpol #dkmedier https://t.co/1rxT4srzxP","['dkpol', 'dkmedier']",2021-08-14 21:05:53
133,kriller,Geek. Loves sailing viking ship replicas. Born 30 years too late. Fell into the cauldron of awkwardness as a baby. @HomemadeH is my significant Otter.❤️,"Vangede, Denmark",1149,630,22152,10,"….. men vores samarbejdspartnere skal afvente sagsbehandling før de kan komme i sikkerhed.

#dkpol #dkmedier https://t.co/1rxT4srzxP","['dkpol', 'dkmedier']",2021-08-14 21:03:33
134,Anderskoustrupk,Whistleblowerorganisationen - Veron. Modtager af Menneskerettighedsprisen. Irak veteran. Politisk rådgiver.,København,1396,2196,8083,10,"….. men vores samarbejdspartnere skal afvente sagsbehandling før de kan komme i sikkerhed.

#dkpol #dkmedier https://t.co/1rxT4srzxP","['dkpol', 'dkmedier']",2021-08-14 21:03:14
135,MadsWI,"Naturopathic Doctor in compl. med., Heilpraktiker, Ambulancebehandler, President@ May Day for Health and Freedom https://t.co/491qnWByWT 
https://t.co/63F5HkcQC",Denmark,639,336,4534,59,"JOBCENTER TRÅD:
#dkpol #dksund 

1/
I går raskmeldte jeg mig pr. 31/8. Med det føler jeg mig også mere fri til, at berette om mine oplevelser, uden gentagne intimideringer som - “hvis du er utilfreds er der jo ingen grund til at skrive det nogen steder”","['dkpol', 'dksund']",2021-08-14 21:02:45
136,M_K_Petersen,"Siger min mening på #dkpol!
Venstrefløjstype.
Der kan forekomme retoriske spørgsmål.
Don't be wack - Be woke.","Gladsaxe, Danmark",1308,1785,41146,0,"Før hed det før og efter 11 september 2001.
Nu hedder det før og efter Corona.
...
Hvad bliver det næste?

#DKpol",['DKpol'],2021-08-14 20:56:48
137,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,11,"Folkevalgte der stiller spørgsmålstegn ved domstolenes afgørelser er ikke vores retsstat værdig. Domstolene dømmer, og Folketinget lovgiver. Det skal holdes adskilt, Pia. #dkpol #dkmedier https://t.co/S4e1MA7e6n",[],2021-08-14 20:53:25
138,liberty_dane,"Pipper om politik og frihed.

Great minds discuss ideas. Average minds discuss events. Small minds discuss people.",,342,603,62396,1,"@jonasholmdk Canada opfører sig “etisk korrekt”? LOL 

Sådan noget kan man kun sige, hvis man er totalt uvidende om situationen i Canada:

https://t.co/MZ2pc1gtH8

#ignorance #dkpol #dkmedier #Canada","['ignorance', 'dkpol', 'dkmedier', 'Canada']",2021-08-14 20:51:53
139,MartinH_DF,"Spidskandidat til kommunevalget på Stevns
Folketingskandidat på Sjælland for DF
Forfatter mm., men er nu allermest glad for at være mand og familiefar 🙏",,301,416,405,4,"Derfor kan Danmark også med sindsro forlade EU 🇩🇰 #dkpol

https://t.co/U57DzRXhIz",['dkpol'],2021-08-14 20:50:08
140,TheGifKing,"Empower yourself with knowledge 
for then, and only then, will you truly be able to take destiny into your own hands

Time magazine person of the year 2006.",,1877,1908,22974,9,"Hører BBCradio.I flere dage har forskellige topeksperter udtalt,at det er umuligt at opnå flokimmunitet pga mutationer. Derfor taler de om epidemi frem for pandemi. Mit spg til @SSTbrostrom er:
Hvorfor skal vi vaccinere børn, hvis selv det ikke sikre flokimmunitet? #dkpol",[],2021-08-14 20:48:11
141,AliSufiDK,Har repræsenteret ‘kulturen’ til kulturen ikke havde behov for en repræsentant | 🇩🇰 Anti-system 🏴,"København, Danmark",2155,2796,47972,0,"“Politikens Forlag oplyser, at de ikke har nogen kommentarer til sagen.”

Det kan jeg fandme godt forstå! Tænk hvis de vel vidende om at det ikke var sandt, har promoveret løgne, for at få bøgerne til at sælge bedre. 

Forkasteligt hvis sandt! #dkpol https://t.co/0XGS1htUmd",['dkpol'],2021-08-14 20:47:39
142,Thomas_Elkjaer,"I mainly use Twitter as a newsfeed and do the odd tweet about  agile stuff, team collaboration, The Human Element, psychological safety and @radikale.","Hovedstaden, Danmark",301,607,2722,1,#dkpol - altså hvis I skulle være i tvivl. https://t.co/7L1qB81DP2,['dkpol'],2021-08-14 20:45:26
143,liberty_dane,"Pipper om politik og frihed.

Great minds discuss ideas. Average minds discuss events. Small minds discuss people.",,342,603,62396,0,"@jonasholmdk @SorenPape Hvad er problemet? Det er jo en ganske ædruelig analyse (kun læst det afbillede).

Kan være udmærket at støtte Afghanistan og deres kamp mod islamofascisterne. Men hvor er afghanerne? Hvor er den afghanske hær? Luftvåben?! Hvordan kan de lade sig overløbe?

#dkpol #dkmedier","['dkpol', 'dkmedier']",2021-08-14 20:44:58
144,GitteKJP,"Søger viden, nyheder og indsigter til eftertanke.",København,972,947,231338,5,Luk jobcentrene og giv os borgerløn istedet. Det her cirkus tjener ikke borgerne! #dkpol https://t.co/Ofd8vmcAh4,['dkpol'],2021-08-14 20:40:37
145,kamransarwar,From PakisDan🇵🇰🇩🇰 In Denmark for 40+ years. Talk World Affairs/Aviation/Tech/Travel. Tweets n Tweeps are both English/Urdu and Danish. IRONY is paramount,"CPH,LNDN,NYC,MILAN,OSLO,JAPAN",1369,3552,25924,0,"☺️🤝👏

Men vi alle ved jo, at I er opdraget til at lyve når det passer i Jeres kram. 
Så din afstandtagen er ikke 5 potter pis værd. 

🤦🏾 #dkpol https://t.co/jz8KA3CKhx",['dkpol'],2021-08-14 20:38:55
146,GitteKJP,"Søger viden, nyheder og indsigter til eftertanke.",København,972,947,231338,3,"Messerschmidt ville bekæmpe frås med penge i EU. Og blev til netop det, han kæmpede imod

DF-profilen Morten Messerschmidt blev fredag kendt skyldig i dokumentfalsk og svindel med EU-midler #dkpol https://t.co/6d0SEWRNb9",[],2021-08-14 20:38:47
147,GitteKJP,"Søger viden, nyheder og indsigter til eftertanke.",København,972,947,231338,2,"Hej #dkpol. I stedet for 'identitetspolitik' og 'indvandrere i S-toge' kunne I jo tage at kigge lidt på det her. Jeg kigger særligt på jer, siddende regeringsparti. Og jeres støtter. Hvorfor er I ikke frådende på barrikaderne over det her? https://t.co/QoljVlPQ5k",['dkpol'],2021-08-14 20:36:40
148,Mathias_KBH,🦁🥇 - coverbilledet er det lykkeligste moment i mit fodboldliv,,640,417,1857,0,Hvad sker der i Afghanistan? #dkpol,['dkpol'],2021-08-14 20:36:11
149,RMorgenstjerne,,,2,0,269,0,"@SSTSundhed Klart i er. Klart i er. En ""vaccine"" som har eksisteret i mindre end et år har i VIDEN om er fuldstændigt sikkert bare to år frem.

Sounds legit.

#scam #scammersmethods #subversion #dkpol #COVID19dk #scamexample","['scam', 'scammersmethods', 'subversion', 'dkpol', 'COVID19dk', 'scamexample']",2021-08-14 20:36:04
150,BEsbensen,"Random dude på Twitter, Tekstforfatter, tidl. debattør og journalist",Kontakt: esbensenb@gmail.com,1787,4090,19332,59,"JOBCENTER TRÅD:
#dkpol #dksund 

1/
I går raskmeldte jeg mig pr. 31/8. Med det føler jeg mig også mere fri til, at berette om mine oplevelser, uden gentagne intimideringer som - “hvis du er utilfreds er der jo ingen grund til at skrive det nogen steder”","['dkpol', 'dksund']",2021-08-14 20:36:00
151,GitteKJP,"Søger viden, nyheder og indsigter til eftertanke.",København,972,947,231338,9,"I det mindste er Naser Khader konsistent. Et konsistent røvhul. Hvis du ikke kæmper imod, er det din egen skyld, både hvis du som kvinde er udsat for seksuel overgreb, el. du som afghaner ser dit land blive overtaget af Taliban. #dkpol https://t.co/KkHiwnYSqD",[],2021-08-14 20:34:21
152,TheFlochForster,Führer der Forsteristen | Pro-Rumpeln | Eldia Zuerst | Weiter Vorwärts Bewegen | Pro-FloHisu | SuperStraight ⬛🟧,"日本, 秋葉原",19,2,6916,38,"Hvis standarden i år 2021 er, at vi kvinder skal være uden former og klæde os som mænd, for at man kan tage os seriøst i politik, så er det en standard, som jeg meget gerne udfordrer. Femininitet og forstand er IKKE hinandens modsætninger. #dkpol",[],2021-08-14 20:34:20
153,Millingster,"Mediedude for FC Helsingør. Tweets er mine egne holdninger, dårligt formuleret. Tidligere Shadow over Innsmouth.. ehh Ådalen.",,732,791,4903,59,"JOBCENTER TRÅD:
#dkpol #dksund 

1/
I går raskmeldte jeg mig pr. 31/8. Med det føler jeg mig også mere fri til, at berette om mine oplevelser, uden gentagne intimideringer som - “hvis du er utilfreds er der jo ingen grund til at skrive det nogen steder”","['dkpol', 'dksund']",2021-08-14 20:33:51
154,transceiverfreq,"xi=aixi'-(d+ai0+ai1)xi+rxi(fi-Φ ) | Freelance Research | Infosec | Professional 10th woman | Websnedker | 微博：zzz大梦想家 ☆ [Videnskab, klima & ugens kortfilm]","Frederiksberg, Denmark",340,1088,44937,0,"Her er en interessant betragtning - Klimarapporten fra 2018 gjorde et større indtryk på folk, end den rapport der kom ud for få dage siden og som, dybest set, er langt værre... #dkpol #dkmedier #ClimateCrisis https://t.co/U3FslpdKo8","['dkpol', 'dkmedier', 'ClimateCrisis']",2021-08-14 20:33:29
155,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,149,"Hør her #dkpol.

I sender os i krig på løgne. 

Når vi kommer hjem i stykker - forsvinder I og overlader stumperne til familierne. 

Når flygtningene så bagefter søger os - bygger I et hegn. 

Damn right det skal have konsekvenser for jer at lyve for os. 

Ny Irakkommision - nu https://t.co/65Wry9ldYA",['dkpol'],2021-08-14 20:33:08
156,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,5,"Den mest skamfulde periode i dansk krigshistorie - nogensinde. 

#dkpol - vi i @forsvaretdk - kæmpede ALT vi kunne. … og I ved det. 

At I svigter er utilgiveligt. 

Ny #irakkommision - nu.

I må stå til ansvar. 

#dkmedier https://t.co/XuhbW6Hu68",['dkpol'],2021-08-14 20:32:45
157,Anderskoustrupk,Whistleblowerorganisationen - Veron. Modtager af Menneskerettighedsprisen. Irak veteran. Politisk rådgiver.,København,1396,2196,8083,149,"Hør her #dkpol.

I sender os i krig på løgne. 

Når vi kommer hjem i stykker - forsvinder I og overlader stumperne til familierne. 

Når flygtningene så bagefter søger os - bygger I et hegn. 

Damn right det skal have konsekvenser for jer at lyve for os. 

Ny Irakkommision - nu https://t.co/65Wry9ldYA",['dkpol'],2021-08-14 20:32:14
158,Berit4Berit,"Læsehest, rumnørd, sports gal Tottenham fan, mande-elskende feminist, humanist. Tror på det gode i mennesker",,460,190,13447,59,"JOBCENTER TRÅD:
#dkpol #dksund 

1/
I går raskmeldte jeg mig pr. 31/8. Med det føler jeg mig også mere fri til, at berette om mine oplevelser, uden gentagne intimideringer som - “hvis du er utilfreds er der jo ingen grund til at skrive det nogen steder”","['dkpol', 'dksund']",2021-08-14 20:31:36
159,Anderskoustrupk,Whistleblowerorganisationen - Veron. Modtager af Menneskerettighedsprisen. Irak veteran. Politisk rådgiver.,København,1396,2196,8083,5,"Den mest skamfulde periode i dansk krigshistorie - nogensinde. 

#dkpol - vi i @forsvaretdk - kæmpede ALT vi kunne. … og I ved det. 

At I svigter er utilgiveligt. 

Ny #irakkommision - nu.

I må stå til ansvar. 

#dkmedier https://t.co/XuhbW6Hu68","['dkpol', 'irakkommision', 'dkmedier']",2021-08-14 20:31:29
160,BEsbensen,"Random dude på Twitter, Tekstforfatter, tidl. debattør og journalist",Kontakt: esbensenb@gmail.com,1787,4090,19332,0,"Det Poya siger. Jeg forstår simpelthen ikke hvordan man kan nå frem til en anden analyse. Der var trods alt en lille selvreflektion efter katastrofen i Irak, som, i hvert fald i de her dage, ser ud til at være tæt på fraværende i.f.t. Afghanistan.  https://t.co/CzSZWbKjIx #dkpol",['dkpol'],2021-08-14 20:30:02
161,LoneWieberg,Glad skør og levende,,443,252,8942,3,"Føj for satan! COOP i er nogle lede NAZI svin og I er hermed boykottet herfra. 
Hvor er det dog udansk og nederdrægtig opførsel🤮
#coop #dkpol #sundpol #dkmedier https://t.co/4EEbGu3JkW",[],2021-08-14 20:30:01
162,fckoveralt,udelukkende seriøsitet! primært: #fcklive #sldk #transferdk,"White House, TN",468,223,7317,0,"Spændene hvor længe der går, før Danmark indsætter soldater i Afghanistan igen! #dkpol",['dkpol'],2021-08-14 20:27:26
163,m_reippuert,"Just me.🇪🇺Federalist.💜Radical-Liberal.🟢Green.💯Pro-flavour. 
IT-Professional for💰
Obsessive fetish for everything related to two wheeled pedal propulsion🚴","A Copenhagen suburb, Europe",366,246,12053,80,"I øvrigt har jeg som etnisk dansk mand helt glemt at tage afstand fra svig og dokumentfalsk. Det er vigtigt at understrege over for andre borgere i landet, at vi altså ikke alle sammen er svindlere! Nogle af os er faktisk velintegrerede og følger danske værdier og love. #dkpol",[],2021-08-14 20:27:22
164,AliSufiDK,Har repræsenteret ‘kulturen’ til kulturen ikke havde behov for en repræsentant | 🇩🇰 Anti-system 🏴,"København, Danmark",2155,2796,47972,0,"“Samme år fortæller hun til magasinet Elle Salon, at hun har gået med tørklæde. 

Det er imidlertid ikke lykkedes Frihedsbrevet at finde et eneste billede af Sara Omar i Danmark, hvor hun bærer tørklæde.”

Wow… hvorfor lyve om sådan noget!? 

#dkpol

 https://t.co/0XGS1htUmd",['dkpol'],2021-08-14 20:26:03
165,Berit4Berit,"Læsehest, rumnørd, sports gal Tottenham fan, mande-elskende feminist, humanist. Tror på det gode i mennesker",,460,190,13447,64,"Efter vært i @P1Morgen havde brugt ordet 'tsunami' af flygtninge fra #Afghanistan, fik @mattiastesfaye lov til at sige, at flygtninge sjældent stopper i Tyrkiet og Iran. Fakta - Antal flygtninge (iflg UNHCR):
🇹🇷 3,7 mio
🇮🇷 800.000
Asylansøgere til 🇩🇰 sidste år: 1.515

#dkpol #suk",['Afghanistan'],2021-08-14 20:25:33
166,AndersLadekarl,Generalsekretær i @danskrodekors. Twitter for egen regning in danish om #dkaid #dkpol #dksocial #dkmedier #somedk,Copenhagen,989,22565,12682,1,Vores lokale kollegaer i Haiti beder om hjælp til indsatsen efter dagens ødelæggende jordskælv. @danskrodekors overvejet at bidrage med penge og personel. Det er nu vi skal vise vores solidaritet. #dkaid #dkpol https://t.co/1RLJjSOCgM,"['dkaid', 'dkpol']",2021-08-14 20:24:52
167,sanvig,Journalist ved Det Nordjyske Mediehus: https://t.co/CEzsb4aMGJ https://t.co/KMDWUrHOXb Veteran. Fuld af egne meninger om verden. Fhv stud. polyt.,Det mørke Jylland,933,531,14508,15,"Tolkesagen: Hvis en brugtvognsforhandler var en nation

#dkpol

Der kommer en eksklusiv stribe ud om Messerschmidt-sagen i weekenden til vores støtter på Patreon. Tak for støtten, folkens! https://t.co/IRFBLTCL86",['dkpol'],2021-08-14 20:23:17
168,tinabodholdt,"kommunalbestyrelsesmedlem Albertslund - social og sundhedsudvalget og Børne og skoleudvalget, samt 17,4 plejehjem","Albertslund, Danmark",157,23,62,3,Simpelthen en skandale intet mindre. Ikke om jeg har for fem flade øres tiltro til Søren Holm Seerup som dommer. Han har afsløret sine politiske sympatier for alverden. Han er en skændsel for den danske dommerstand og burde ryge ud på røv og albuer! #dkpol https://t.co/462BaEf6ot,[],2021-08-14 20:21:44
169,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,3,"Kære @DRNyheder 
Vil I uddybe, hvad I mener når I skriver “en gruppe sygeplejersker ” indebærer, når I beskriver sygepleje -demoen i dag?
Hilsen en sygeplejerske der er heldig at holde ferie. @Sygeplejeraadet @GreteGc @dbdanbjorg @PSkipperEL @ISiemsen @Lisem_ller @Blixt22 #dkpol",[],2021-08-14 20:20:15
170,AStouge,Viceadm. direktør @danskenergi / Tweeter om forbindelsen ml klimadrøm og virkelighed: #ElnetTilFremtiden / Tlf: 22750490 / ast@danskenergi.dk,Deputy Director General,685,1654,3529,3,"Vi tænker for meget i silo på energiområdet. En KÆMPE barriere for #grønomstilling.
Derfor udkom Erhvervslivets Klimaalliance @Danskindustri @Danskenergi med rapport til implementering af sektorkobling https://t.co/XKe45Tc8cm Nu skrives det ind i elforsyningsloven.Tak #dkpol 👇 https://t.co/OoIug3PqdI",['grønomstilling'],2021-08-14 20:17:37
171,Moeller_M,Sønderjyde. Fagligt engageret. Elsker når statistikkerne får ret.,"Samsø, Danmark",682,208,9449,59,"JOBCENTER TRÅD:
#dkpol #dksund 

1/
I går raskmeldte jeg mig pr. 31/8. Med det føler jeg mig også mere fri til, at berette om mine oplevelser, uden gentagne intimideringer som - “hvis du er utilfreds er der jo ingen grund til at skrive det nogen steder”","['dkpol', 'dksund']",2021-08-14 20:17:24
172,kasperjuunge,Machine Learning Ingeniør på Ekstra Bladet 💥🚀 Dansk Tech YouTuber 🎥👇Twitter noob 🦃 #nlp #ai #ekstrabladet,"Roskilde, Danmark",169,56,82,0,"Der er fadøl, og så er der fadsnaps 🍸#dkpol https://t.co/1WBNyxtnRW",['dkpol'],2021-08-14 20:16:44
173,TanjaDue,"#sundpol - sygeplejerske og ildsjæl, interesseret i at dobbeltdiagnosticerede pt, socialt udsatte, misbrugere og psykisk syge bliver hørt i den politiske debat.",Esbønderup,733,411,1740,3,"Kære @DRNyheder 
Vil I uddybe, hvad I mener når I skriver “en gruppe sygeplejersker ” indebærer, når I beskriver sygepleje -demoen i dag?
Hilsen en sygeplejerske der er heldig at holde ferie. @Sygeplejeraadet @GreteGc @dbdanbjorg @PSkipperEL @ISiemsen @Lisem_ller @Blixt22 #dkpol",['dkpol'],2021-08-14 20:14:53
174,BosseStine,"Board Professionel exp from GER, DK, UK, SWE and North Atlantic - Chair Europeanmovement DK Board Int Europeanmovement #Chair @PlanBørnefonden #FBPE",,1602,35253,148737,80,"I øvrigt har jeg som etnisk dansk mand helt glemt at tage afstand fra svig og dokumentfalsk. Det er vigtigt at understrege over for andre borgere i landet, at vi altså ikke alle sammen er svindlere! Nogle af os er faktisk velintegrerede og følger danske værdier og love. #dkpol",[],2021-08-14 20:13:07
175,shabnam_abbasi,"Ung nok til at være uansvarlig, gammel nok til at tage stilling","Copenhagen, Denmark",228,133,711,9,"I det mindste er Naser Khader konsistent. Et konsistent røvhul. Hvis du ikke kæmper imod, er det din egen skyld, både hvis du som kvinde er udsat for seksuel overgreb, el. du som afghaner ser dit land blive overtaget af Taliban. #dkpol https://t.co/KkHiwnYSqD",[],2021-08-14 20:11:53
176,Dk_Altermedia,"Nyheder af betydning for det europæiske folk.__I en tid med universelt bedrag, er det at sige sandheden en revolutionær handling. (George Orwell)",Denmark,132,238,4059,11,"Har fra pålidelige kilder, at @SikandaSIDDIQUE og @friegronne hjælper og støtter et islamistisk parti i Pakistan 

#dkpol",['dkpol'],2021-08-14 20:11:49
177,Dennis____dk,"Politisk til højre. Mindre stat, mere frihed.
Memento Mori.",,128,54,2303,0,"Politik i Danmark, har de sidste mange år alene handlet om at vinde næste valg og ikke hvad er bedst for Danmark og danskerne.

Politikere har været reklame søjler for woke politik, og populisme...

Lad os sætte Danmark i fokus igen.
#dkpol #dkmedier @Venstre @Spolitik","['dkpol', 'dkmedier']",2021-08-14 20:11:46
178,dkpol_net,"https://t.co/RXPQSSsMaN er et website, der minut for minut trækker de mest interessante tweets ud af #dkpol og præsenterer dem på en læsbar måde. Tjek det ud!",Danmark,73,2889,23043,0,Lige nu er @nordestgaardj populær på #dkpol https://t.co/o7OCaMXpRO,['dkpol'],2021-08-14 20:11:05
179,CantonThe,,,76,7,5760,80,"I øvrigt har jeg som etnisk dansk mand helt glemt at tage afstand fra svig og dokumentfalsk. Det er vigtigt at understrege over for andre borgere i landet, at vi altså ikke alle sammen er svindlere! Nogle af os er faktisk velintegrerede og følger danske værdier og love. #dkpol",[],2021-08-14 20:10:50
180,Ida_Kys,Ejede engang en danserestaurant. Nu ser jeg film. Journalist på Troldspejlet. Vagthavende filmmusikkender. Mail: Ida.rud.nielsen@gmail.com,Copenhagen,883,3350,18215,59,"JOBCENTER TRÅD:
#dkpol #dksund 

1/
I går raskmeldte jeg mig pr. 31/8. Med det føler jeg mig også mere fri til, at berette om mine oplevelser, uden gentagne intimideringer som - “hvis du er utilfreds er der jo ingen grund til at skrive det nogen steder”","['dkpol', 'dksund']",2021-08-14 20:09:37
181,cerb20,"Pba. IT-Sikkerheds studerende. 

Single og nu med dating profil. 

Mega Anime nørd. 

Kæmpe tech nørd.

Elsker katte. 

Klimakæmper. 

Tweet for egen regning.","Jylland, Denmark",396,227,20837,15,"Tolkesagen: Hvis en brugtvognsforhandler var en nation

#dkpol

Der kommer en eksklusiv stribe ud om Messerschmidt-sagen i weekenden til vores støtter på Patreon. Tak for støtten, folkens! https://t.co/IRFBLTCL86",['dkpol'],2021-08-14 20:09:23
182,Catuvolcus,Reality can be divided infinitely.,"Copenhagen, Denmark",1005,994,64213,7,"https://t.co/BTrSBXxrVz
#dkpol Partisk dommer afslører sig:
Tweet drejer sig ikke Messerschmidt. 
Men dømmende magt der afslører sin personlig holdning på FB. Har han dømt rigtig? Eller har han tolket regler med farvede øjne &amp; tilpasset dem egne holdninge? Sker det i andre sager?",['dkpol'],2021-08-14 20:09:12
183,tvsportnerd,"tv. sport. dkpol.
Genert.",Danmark,117,161,12215,80,"I øvrigt har jeg som etnisk dansk mand helt glemt at tage afstand fra svig og dokumentfalsk. Det er vigtigt at understrege over for andre borgere i landet, at vi altså ikke alle sammen er svindlere! Nogle af os er faktisk velintegrerede og følger danske værdier og love. #dkpol",[],2021-08-14 20:09:11
184,PeterErikHansen,"Interesse for sport, rejser og samfund 🇩🇰","Herning, Denmark",249,100,2357,0,"Mindst 227 har mistet livet i #Haiti 
#dkpol #haitiearthquake","['Haiti', 'dkpol', 'haitiearthquake']",2021-08-14 20:09:09
185,transceiverfreq,"xi=aixi'-(d+ai0+ai1)xi+rxi(fi-Φ ) | Freelance Research | Infosec | Professional 10th woman | Websnedker | 微博：zzz大梦想家 ☆ [Videnskab, klima & ugens kortfilm]","Frederiksberg, Denmark",340,1088,44937,0,"@ekrausej Hele den kampagne har været én stor fiasko og #dkpol's håndtering var og er stadig, dybt kritisabelt. Men helt ærligt.. Hva' fanden laver vi egentlig?.. Hvorfor griber man ikke ind..?",['dkpol'],2021-08-14 20:07:50
186,CIMadsen,Writes about Sustainable Development & Climate Change. Thesis on barriers for sustainable consumption. Writer for @klimanyt,"Copenhagen, Denmark",2213,1041,3871,9,"IPCC: SÅ DET NU!

Statsministeren er tavs
Klimaministeren mener alt vel i DK
Landbrugsministeren henviser til kostråd

Dem der stadig undlader personlig handling fordi “løsningen er systemisk” må til at vågne op nu! Den systemiske forandring sker ik uden den personlige.

#dkpol",[],2021-08-14 20:07:48
187,UlverJ,"We are born free. Democracy is respect and cooperation. Biggest problem is Big finance and ultra Rich working against sustainable World, Clima and peace.",,593,424,34375,4,#hvorerDan og #dkmedier og #dkpol ? Vi behøver forandringer - nu! https://t.co/h7TXh0ymed,"['hvorerDan', 'dkmedier', 'dkpol']",2021-08-14 20:07:42
188,Embedsvaerft,"Efter 40 dage kom @Lundsfryd og @densimonastrup ned fra bjerget med to stentavler - de første eksemplarer af Embedsværftet

Støt striben på Patreon",,3,1296,366,2,"Der er en stor risiko for at det er for sent at hjælpe vores tidligere tolke, og andre afghanere der har hjulpet os i den tid vi har været i landet. Skammeligt. Ingen kunne forudsige et så massivt kollaps, men man kunne have gjort mere tidligere. #dkpol https://t.co/j7VJWddLg1",[],2021-08-14 20:07:15
189,AsgerBaunsgaar1,,,376,67,3196,5,Hvad så #dkpol skal vi se og komme igang med at stoppe hykleriet fra politikerne #dkmedier #dkeu https://t.co/amEwEbTenj,"['dkpol', 'dkmedier', 'dkeu']",2021-08-14 20:07:13
190,PegidaDK,"Vi kommer til at se Terror i Danmark igen ~
Det er kun et spørgsmål om tid.
                                       Følg med på hashtagget #KriminelleUdlændinge","Hovedstaden, Danmark",159,5454,21444,0,"@tv2newsdk De er simpelthen nogle forbandede kujoner, de skal blive og kæmpe for deres land 🤔
Dem der stikker af i stedet for at blive og kæmpe for deres land har skylden for at landet endnu en gang falder 🤔 #dkmedier #Afghanistan #dkpol","['dkmedier', 'Afghanistan', 'dkpol']",2021-08-14 20:06:32
191,PerClausen3,"Byrådsmedlem for Enhedslisten i Aalborg. Formand for Magistrenes a-kasse, medlem af bestyrelsen for AkademikerPension, tidligere MF for Enhedslisten",Aalborg,519,13767,23679,13,"“Christiansborg skal finde pengene. Jeg håber Mette Frederiksen har set i sommer, at problemet med ligeløn går ikke væk”, siger ⁦@PSkipperEL⁩ fra sygeplejerskernes demo i København til ⁦@tv2newsdk⁩ #dkpol https://t.co/THShQUPd7y",[],2021-08-14 20:06:21
192,ksdhawordpress,Bloggen Kulturradikalisme Smadrer Danmark kan læses her:,Danmark,10,163,1691,1,"Medierne beretter om coronavarianter og snarlige klimakatastrofer: Samtidig forties de 15.000 ekstra ikke-vestlige under Mette F.
https://t.co/8yUJnNnTKZ
#dkpol #dkmedier","['dkpol', 'dkmedier']",2021-08-14 20:05:36
