,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
136,realkliman,🌻-🌋-🌴-🐞-🌭-🌎-🏭 FØLG KLI MAN,Danmark,757,671,3779,4,"13% af metanudledninger globalt kommer fra kvæg. »At skære i udledningen af metan er den vigtigste og hurtigste strategi for at bremse den globale opvarmning«, siger medforfatter på IPCC-rapporten.
Håber, du læser med, @RasmusPrehn!
#dkpol #dkgreen
https://t.co/LViXdzD7M5",[],2021-08-16 21:17:09
137,MargueritteEch,|⚜️Author & Freelance-writer⚜️|L&R~Egmont~Aller~Saxo Publish~ Forfatterskabet | Member of Danish Author Union/Society |📚Historical & Political Researcher,⚜️🇩🇰Denmark~Copenhagen Area,2758,3251,32739,0,"@cascschroeder @TomJensen1966 @moltke @JonathanTybjerg Det er til dags dato den værste Præsident tale jeg har hørt.
Kun egoisme, uansvarlighed, skubbe ansvaret over på alle andre, uden tanke for de konsekvenser det her har forårsaget. 

Han forstår vittelig ikke hvad der foregår. #dkpol",['dkpol'],2021-08-16 21:15:52
138,niklas_agerup,"Humanitarian aid worker // worked in DR Congo, CAR, South Sudan, Iraq, Ukraine, Yemen, Europe + more // former DRC and UNHCR 🏳️‍🌈 My views",Denmark,1201,1392,3178,1,"Europæisk politik er alvorligt syg
#dkpol https://t.co/QX0acQVDHt",['dkpol'],2021-08-16 21:15:46
139,AkselLeth,"Stolt far. Stolt nørd. Nørder mest med D&D, fantasy, historie, football, politik og gaming. Cand.mag.","Copenhagen, Denmark",744,231,6675,0,Hvor mange tager vi i DK? #dkpol https://t.co/UmI8GcOB5N,['dkpol'],2021-08-16 21:15:42
140,maiakm,"Internetculture, trolls, online hate communities, digital harassment, the manosphere, cybersecurity and digital literacy. Work: Cybernauterne  & Talk Town",Cph,2211,2368,13887,48,"Danmark har sammen med 60 andre lande skrevet under på en opfordring til Taliban om at lade afghanere forlade landet. Går ud fra at det også betyder, at DK tager sin del af ansvaret for disse flygtninges beskyttelse. #dkpol",[],2021-08-16 21:15:07
141,Mullarrd,"Nearsighted scrap pile, perpetual lefty. Searching to resist oppression and injustice in all its forms. Enjoying comic book heroes and makeup on the way.",Pangaea,515,536,39992,17,Få din vaccination uden tidsbestilling. Der er drop-in vaccination alle dage 9-18 i vaccinationscentrene i Region Hovedstaden. På #Bornholm er der drop-in alle dage 9-16. Se åbningstider i dit lokale vaccinecenter: https://t.co/ZWVMGuie2k @RegionH #sundpol #dkpol #COVID19dk https://t.co/9GpxrU43tA,[],2021-08-16 21:14:11
142,Mullarrd,"Nearsighted scrap pile, perpetual lefty. Searching to resist oppression and injustice in all its forms. Enjoying comic book heroes and makeup on the way.",Pangaea,515,536,39992,5,"Der sker en hel del for EU's CO2-kvotesystem. Prisen er fordoblet ift. 2020, og EU-kommissionen har foreslået en udvidelse til systemet og en ""klimatold"", CBAM'en. Bliv meget klogere på alt dette på @Axcelfuture's seminar på onsdag: https://t.co/5v0P7SjSGB #dkgreen #dkøko #dkpol https://t.co/C21BmXybe6",[],2021-08-16 21:13:53
143,DespicableDane,"I am Nazis-are-unequivocably-bad years old.
Bookseller, z-head and all round normal person with the occasional truly despicable thought.",,124,64,5430,0,"Hej. Det er mandag og lad os se ...
Jo, mindsandten! @Spolitik er STADIG et racistisk, uanstændigt parti.
#dkpol #Afganistan https://t.co/flfU88959G","['dkpol', 'Afganistan']",2021-08-16 21:13:38
144,KarinaJrgensen5,,"Syddjurs, Danmark",163,53,736,69,"2 uger siden: 

Jeppe var på ferie mens Jægerkorpset og angiveligt også FE tryglede om evakueringsplaner, men blev ignoreret. For et årti siden mistede Lene Espersen posten som udenrigsminister for ikke at droppe ferien for et møde i Arktisk Råd. #dkpol 
https://t.co/mg4B1Ry42w",[],2021-08-16 21:13:33
145,GitteKJP,"Søger viden, nyheder og indsigter til eftertanke.",København,972,947,231338,7,"For 2 af mine klienter går deres liv ikke længere end til denne uge. Deres sag skal nemlig bedømmes i jobcentret ift fleksjob/førtidspension. Og får de ikke den rette afgørelse vil deres verden falde sammen…
Jobcentrene er vitterlig ikke for sarte sjæle…#dkpol #dkmedier",[],2021-08-16 21:12:56
146,bentpn,"imod: overformynderi, ekspertvælde, politisk korrekthed, personhetz  For: at tænke selvstændigt ikke lade sig manipulere, retten  til selv at vælge. Borgerlig.",Danmark,4138,1483,127544,0,Fogh forstår vigtigheden af at de vestlige demokratier holder sammen i FN imod det totalitære flertal. USA har en elendig præsident men uden USA i spidsen respekterer de totalitære ikke demokratierne. Vigtigt de stadig er verdens stærkeste militærmagt og det er de klart #dkpol https://t.co/rX0VOLriVm,['dkpol'],2021-08-16 21:12:51
147,GuldfeltAnneG,"Nyhedsjournalist 1980-2000 DR & Radioavisen. 
2000 - Selvstændig rådgiver og politisk journalistik.",,2377,1012,15888,3,"Ret opsigtsvækkende at @AndersFoghR tilsyneladende sendte DK i krig sammen med USA for at sikre frihed og demokrati

Men når man hører @JoeBiden var det slet ikke det, der var USA’s formål med krigen 🤷🏻‍♂️

#dkpol",[],2021-08-16 21:12:43
148,AndersBorglykke,,,278,51,264,51,"At niveauet er så lavt blandt dem der sendte os afsted, er måske en af forklaringerne på hvorfor det gik som det gjorde. #dkpol https://t.co/DhOgTUsqVp",[],2021-08-16 21:12:40
149,Mullarrd,"Nearsighted scrap pile, perpetual lefty. Searching to resist oppression and injustice in all its forms. Enjoying comic book heroes and makeup on the way.",Pangaea,515,536,39992,5,"Bare for en god ordens skyld

I maj 2021 fremhævede Nordisk Råd Danmark for at have givet mest økonomisk støtte til kulturlivet ifm #COVID19

#dkpol 

https://t.co/fHP4alH4Xe",[],2021-08-16 21:11:36
150,dkpolparrot,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,Danmark,196,2603,323229,4,"Der er en dyb, dyb frygt for at kvinders rettigheder og muligheder bliver sat tilbage af Taleban ⁦@SamiraNawa om #afghanistan ⁩ #dkpol https://t.co/8ELH7SyHbP",[],2021-08-16 21:11:03
151,Mullarrd,"Nearsighted scrap pile, perpetual lefty. Searching to resist oppression and injustice in all its forms. Enjoying comic book heroes and makeup on the way.",Pangaea,515,536,39992,23,"Hvis du vil hjælpe de hårdest ramte i #Afganistan kan du støtte:

@danskrodekors på Mobilepay 91345 eller SMS - send GIV250 til 1290
og støt med 250 kr.

@UNICEFDK på Mobilepay 72720 eller SMS - send en sms med teksten “hjælp” til 1900 og støt med 50 KR. 

#dkaid #dkpol #Nødhjælp",['Afganistan'],2021-08-16 21:10:34
152,SamiraNawa,"Medl af Folketinget, @radikale. Beskæftigelsesordfører. Ligestillingsordfører. Boligordfører.  Podcast: “En Radikal Fortælling” Cand.polit. Tlf:61624111",Danmark,2055,6227,2410,4,"Der er en dyb, dyb frygt for at kvinders rettigheder og muligheder bliver sat tilbage af Taleban ⁦@SamiraNawa om #afghanistan ⁩ #dkpol https://t.co/8ELH7SyHbP",[],2021-08-16 21:10:33
153,PeterHedegaard5,"Father. Investor. Biz owner
Critic of MSM and politicians, who pursue selfish ambitions with false narratives while deliberately trying to divide us. Cui bono?",Copenhagen,638,137,1604,23,"Nyttig viden om sygehustestning. Troede faktisk ikke det stod så slemt til. Teststrategien er fuldkommen irrationel som det fremgår af artiklen her.
https://t.co/0RjpXC9L48
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19 https://t.co/qlcKoq5zeD https://t.co/ItGMRgipRH",[],2021-08-16 21:09:27
154,GitteKJP,"Søger viden, nyheder og indsigter til eftertanke.",København,972,947,231338,17,"Mens vesten i al hast forlader Afghanistan, efterlader vi en befolkning i frygt og uden håb. Vi har et moralsk ansvar for ikke at svigte de afghanere, der søger beskyttelse i vores lande, eller har brug for humanitær bistand for at overleve hjemme. #dkpol #dkaid",[],2021-08-16 21:09:20
155,wulffeld,"How you expect to run with the wolves come night, when you spend all day sparring wit' the puppies?

#ruby #web #banter","Copenhagen, Denmark",184,820,14447,0,"15 år eller mere efter Norge. Komplet joke, en total fadæse samt et selvmål. Det skal gå HURTIGERE. #dkpol https://t.co/9Ud8S91JFy",['dkpol'],2021-08-16 21:09:13
156,bentpn,"imod: overformynderi, ekspertvælde, politisk korrekthed, personhetz  For: at tænke selvstændigt ikke lade sig manipulere, retten  til selv at vælge. Borgerlig.",Danmark,4138,1483,127544,0,Demokrati er ikke en selvfølgelighed. Det skal man kæmpe for at fastholde. Det er sin Churchill sagde det mindst dårlige samfundssystem. Der er næppe mere end 20-30 ægte demokratier i verden alle vestligt orienterede. Det store flertal af landene i FN er totalitære #dkpol https://t.co/rX0VOLriVm,['dkpol'],2021-08-16 21:09:02
157,CNMHLYOA,havregryns-enthusiast,,510,70,1422,23,"Hvis du vil hjælpe de hårdest ramte i #Afganistan kan du støtte:

@danskrodekors på Mobilepay 91345 eller SMS - send GIV250 til 1290
og støt med 250 kr.

@UNICEFDK på Mobilepay 72720 eller SMS - send en sms med teksten “hjælp” til 1900 og støt med 50 KR. 

#dkaid #dkpol #Nødhjælp",['Afganistan'],2021-08-16 21:08:43
158,kent_olesen,Stor tilhænger af kritisk journalistik og fri presse. Radio24syv’er. ❤️ Stationschef for 3 betonværker i Østjylland.,Bjerringbro,136,80,1481,21,"Den her situation ligner ikke en, der kan klares med makrelmadder og vinduespudsning på statsministerens Instagram-profil. Gud, hvor er det dog skandaløst håndteret! #dkpol https://t.co/D7tMUgLV6d",[],2021-08-16 21:08:10
159,sebastian23bt,"Socialist. Aktivist. Queer 🏳️‍🌈
Hovedbestyrelsesmedlem i Rød-Grøn Ungdom.
Kontaktperson for @rgungdom i Viborg.
Aktiv i @Enhedslisten","Viborg, Danmark",1241,160,2073,51,"At niveauet er så lavt blandt dem der sendte os afsted, er måske en af forklaringerne på hvorfor det gik som det gjorde. #dkpol https://t.co/DhOgTUsqVp",[],2021-08-16 21:08:09
160,Hovedorganet,"A die has 5 other faces than the one you see. At least one of them is bound to piss you off, big time. My name: Travoltified. Alter ego: @phidip",The Internet,71,48,5899,0,"@journalistendk #kulturpingSpeak for en minister, som de kan skubbe rundt med. #dkpol #dkmedier","['kulturpingSpeak', 'dkpol', 'dkmedier']",2021-08-16 21:07:12
161,TomasVogter,"Arrig had-feminist woke satan, Menneskeretsfundamentalist, intet tålmod med røvhuller af enhver art. 
Hader: sexister, racister, fascister, nazister, homofober",Denmark,286,365,14168,11,"Flygtningenævnet sætter nu alle sager med afghanere på pause.

Ca. udviste 55 afghanere vil få screenet deres sag igen for at se »om der er grundlag for at genoptage behandlingen af sagerne« #dkpol

Dugfrisk pressemeddelelse lige her: https://t.co/8AfJTtHPcG",[],2021-08-16 21:06:59
162,M_K_Petersen,"Siger min mening på #dkpol!
Venstrefløjstype.
Der kan forekomme retoriske spørgsmål.
Don't be wack - Be woke.","Gladsaxe, Danmark",1308,1785,41145,0,"... Et lille skridt til....
og BOOM! 
A er blevet til det nye DF.

#DKpol https://t.co/t1l5KPnWnA",['DKpol'],2021-08-16 21:06:11
163,NielsMoestrup,"Ledelse, sparring, mentoring, coaching, stress- og angsthåndtering, Walk & Talk i ind- og udland.","DK, Berlin, Geneve, Barcelona,",730,743,8933,23,"Hvis du vil hjælpe de hårdest ramte i #Afganistan kan du støtte:

@danskrodekors på Mobilepay 91345 eller SMS - send GIV250 til 1290
og støt med 250 kr.

@UNICEFDK på Mobilepay 72720 eller SMS - send en sms med teksten “hjælp” til 1900 og støt med 50 KR. 

#dkaid #dkpol #Nødhjælp",['Afganistan'],2021-08-16 21:05:24
164,ValdezWinther,"Fuck Kongens, skat er aggression mod mennesker, der har ikke har gjort dig noget. Arbejder (skubber) for Wolt","Frederiksberg, Danmark",577,76,1989,75,"Stærke sager at se Anders Fogh i News. Han har om nogen ansvaret for den forfejlede krigspolitik, men vil ikke tage skyggen af ansvar. I stedet bortforklaringer, falske analogier, stråmandsargumenter og floskler om frihed og demokrati #dkpol",[],2021-08-16 21:04:33
165,JesperSchroder,"Politisk rådgiver - with a passion for music, photography & media. Nerd, blogger and enthusiast of nice things branding - internationalist, proEU and feminist",Denmark,1253,162,1885,0,Fly ud af Kabul her til aften - der er plads til en del personer - nu er de ude !! #dkpol #dkmedier https://t.co/JC2hJHjyYq,"['dkpol', 'dkmedier']",2021-08-16 21:04:10
166,DespicableDane,"I am Nazis-are-unequivocably-bad years old.
Bookseller, z-head and all round normal person with the occasional truly despicable thought.",,124,64,5430,7,"Først lod regeringen børn rådne op i torturlignende lejre. Nu svigter De de afghanere der hjalp os, med livet som indsats.

Alt i et nationalpolitisk magtspil om udlændingepolitikken.

Når vi har tid, ska vi altså ha en alvorssnak om alt det her!!!

#dkpol
https://t.co/PnxpifI8Pp",[],2021-08-16 21:04:04
167,supernovasIight,"Love love love

Truth Justice Freedom",Close to you..,2407,1542,66552,2,"#dkpol Biden forstår ikke hvad han har sat igang, hvorfor verden reagerer.
Det er måden han har gjort det på. 

Ansvar lægges over på alle andre. AlQuaida er ikke væk,Taliban vandt, mens Europa fik en massiv terrorøgning efter USAinvasion. 

Europa kan også blive hans konsekvens. https://t.co/Nk1SJh5InI",['dkpol'],2021-08-16 21:03:24
168,bentpn,"imod: overformynderi, ekspertvælde, politisk korrekthed, personhetz  For: at tænke selvstændigt ikke lade sig manipulere, retten  til selv at vælge. Borgerlig.",Danmark,4138,1483,127544,1,"Og de sædvanlige Trump kritikere har travlt med at skylde skylden på alle andre end Biden for den kaotiske situation at Taliban har overtaget magten før de havde evakueret, selvom det længe har været klart, at styret ville falde. #dkpol https://t.co/WcOMZGuYw8",['dkpol'],2021-08-16 21:02:47
169,bjarkewin,journalist hos @Amnestydk. mest om #dkpol #dkmedier og udlandsstoffet,Copenhagen,531,287,1203,4,"Den politiske ansvarsfralæggelse for de lokale afghanere, der - bedt herom - de sidste 20 år har givet os deres fulde loyalitet, skriger fra alle TV-skærme. Fiaskoen er total. #dkpol https://t.co/3qNgJaHtgP",[],2021-08-16 21:02:30
170,M_K_Petersen,"Siger min mening på #dkpol!
Venstrefløjstype.
Der kan forekomme retoriske spørgsmål.
Don't be wack - Be woke.","Gladsaxe, Danmark",1308,1785,41145,0,"Og DU er en af dem.....

#DKpol https://t.co/Zw052qAv0U",['DKpol'],2021-08-16 21:02:29
171,MargueritteEch,|⚜️Author & Freelance-writer⚜️|L&R~Egmont~Aller~Saxo Publish~ Forfatterskabet | Member of Danish Author Union/Society |📚Historical & Political Researcher,⚜️🇩🇰Denmark~Copenhagen Area,2758,3251,32739,2,"#dkpol Biden forstår ikke hvad han har sat igang, hvorfor verden reagerer.
Det er måden han har gjort det på. 

Ansvar lægges over på alle andre. AlQuaida er ikke væk,Taliban vandt, mens Europa fik en massiv terrorøgning efter USAinvasion. 

Europa kan også blive hans konsekvens. https://t.co/Nk1SJh5InI",['dkpol'],2021-08-16 21:01:21
172,nichlasmogensen,"Håndværker, livsnyder samt cigarrygende konservativ idiot der ønsker anstændigheden og samfundsmoralen tilbage.","København, Danmark",277,51,224,0,"Næstekærlighed, sådan ser det ud når beslutninger bliver taget og ikke bliver syltet for politisk Vinding - mon ikke @JeppeKofod og Trine Bramsen kunne lære lidt? #dkpol #Afghanistan #KabulHasFallen https://t.co/8BnPBBlWuD","['dkpol', 'Afghanistan', 'KabulHasFallen']",2021-08-16 21:01:20
173,ace_sre,"Er jer uenig med dig vil jeg kæmpe med alt jeg har af argumenter, men jeg vil dø for vores ret til at være uenige!                Ateist, med egen vilje.",København,864,109,6791,21,"Den her situation ligner ikke en, der kan klares med makrelmadder og vinduespudsning på statsministerens Instagram-profil. Gud, hvor er det dog skandaløst håndteret! #dkpol https://t.co/D7tMUgLV6d",[],2021-08-16 21:00:21
174,bjarnekim,Danish storyteller and author. Writes short twit poems and novels. Human rights activist.,Denmark,4576,2511,58658,0,"#dkforsvar #dkpol #Afghanistan @forsvaretdk @Forsvarsmin @silberg_mads @CasparStefani
GLEM IKKE METTE!
Snublesten for de 
afghanere der hjalp os 
og vi svigtede 

https://t.co/mSnsQWYEsc","['dkforsvar', 'dkpol', 'Afghanistan']",2021-08-16 21:00:05
175,ibrahimdk,IT Operations Manager som kæmper for retfærdigheden! Medlem af integrationsrådet.Bestyrelsesformand ghetto+andre ting. Går ikke i kompromis med mine holdninger!,"Høje-Taastrup, Danmark",447,295,1502,0,"Manden vrøvler og det tyder på, at han stadig er ramt af alvorlig ""stress"". Forstår ikke hvorfor @KonservativeDK ikke sparker ham ud af partiet.
#dkpol #dkmedier #Afghanistan  #prayforafghanistan https://t.co/6TV8zI4vmR","['dkpol', 'dkmedier', 'Afghanistan', 'prayforafghanistan']",2021-08-16 20:59:39
176,AkselLeth,"Stolt far. Stolt nørd. Nørder mest med D&D, fantasy, historie, football, politik og gaming. Cand.mag.","Copenhagen, Denmark",744,231,6675,22,Flygtningenævnet bør genvurder alle afghanere der har fået afslag på asyl. Sæt igang @mattiastesfaye #dkpol https://t.co/rNFKHIPaP8,['dkpol'],2021-08-16 20:58:53
177,Hojskolebladet,"Et kulturmagasin i bredeste forstand fra højskolen og omegn.
Kontakt: redaktion@hojskolebladet.dk",,438,1083,1129,3,"Efter 1,5 års undtagelsestilstand er det fantastisk igen at kunne tænke langsigtet. @Hojskolerne vil bidrage med at bygge bro i demokratiet, sikre at flere unge trives &amp; får mod på fremtiden. Velkommen som ny @Kulturmin @AneHalsboe . Vi glæder os til samarbejdet med dig. #dkpol",[],2021-08-16 20:58:11
178,StigGrenov,"Forhenværende formand for KristenDemokraterne,
Bestyrelsesmedlem KD Nordsjælland
Folketingskandidat København.
Lærer med over 30 års erfaring
Tillidsmand FSL",Hørsholm,981,2227,4034,3,"Tak fordi, du i det mindste siger det ærligt, statsminister. Og sandheden er, at følgerne for tolke og ansatte også bliver det for langt de fleste. De kommer aldrig ud. Dertil kommer, at prisen for katastrofen er høj sikkerheds- udenrigs- og udlændingepolitisk. Meget høj. #dkpol https://t.co/z0CKNthbjo",[],2021-08-16 20:57:24
179,M_K_Petersen,"Siger min mening på #dkpol!
Venstrefløjstype.
Der kan forekomme retoriske spørgsmål.
Don't be wack - Be woke.","Gladsaxe, Danmark",1308,1785,41145,0,"Hvornår...begynder...mennesket....at...lære
...af...historien...!? ...!

#DKpol https://t.co/mkeMCGlKxR",['DKpol'],2021-08-16 20:56:00
180,CROvergaard,"Historian ph.d. practising research in Danish, English, French, Dutch or German.",,180,65,1246,6,"Et økologisk landbrug, der ikke forurener vores drikkevand, natur og have voldsomt med kvælstof og pesticider kan brødføde Europa i 2050 ⁦@RasmusPrehn⁩ 🍀🌎🍀🌍🍀🌏🍀
#dkpol #dkmedier #dkgreen #dkklima https://t.co/X7j108pVmL",[],2021-08-16 20:53:08
181,AlexanderGrandt,Vicedirektør i @Cevea. Kvidrer om politik og samfundsudvikling. 💻 agp@cevea.dk 📱+45 41 40 00 33,,1322,2927,4760,0,"Kommer aldrig til at glemme billederne af afghanere, der klamrer sig til et amerikansk militærfly i Kabul lufthavn. Aldrig. 😢 #afghanistan #dkpol","['afghanistan', 'dkpol']",2021-08-16 20:53:04
182,SteenLyngePeder,"Journalist, MA in history and intellectual history.",Denmark,274,49,784,37,"Vaccinerede testes kun ved symptomer, når de skal på sygehuset. Ikke vaccinerede testes altid. Så. Hvordan ved vi, hvor stor en andel af indlagte der hhv. med og uden vaccine er testet positive? Sjovt nok rapporteres tal ukritisk videre af journalisterne. #dkmedier #covid #dkpol https://t.co/G7uCE700LI",[],2021-08-16 20:52:32
183,BibsenSkyt,"Børnehavepædagog/Souschef . mennesker, medier, politik og samfundet. På Twitter fra 2009 minus en lille pause, som til tider er tiltrængt :)",Denmark,1442,1199,77618,12,"Derfor! Angsten for “at svigte udlændinge politiken” … drev @regeringDK @Spolitik til at svigte alle dem i Afghanistan, vi skulle ha ud! Og dermed os álle. #dkpol https://t.co/RjGcImSbi2",[],2021-08-16 20:52:16
184,eigilnybo,,Aarhus,44,37,816,31,"Så @AndersFoghR mener stadig Afghanistan krigen er en succes, der skulle bare mere militær til i @tv2newsdk. Helt absurd mangel på realitet, ansvar og analyse!  20 års fejlslagen og blodig krig kalder på politisk refleksion, ikke at de ansvarlige fordrejer virkeligheden! #dkpol",[],2021-08-16 20:52:04
185,TommyAndersen82,Senior Technical Architect at TERMA. Technology enthusiast.,"Copenhagen, Denmark",120,63,6033,51,"At niveauet er så lavt blandt dem der sendte os afsted, er måske en af forklaringerne på hvorfor det gik som det gjorde. #dkpol https://t.co/DhOgTUsqVp",[],2021-08-16 20:51:51
186,bjarnekim,Danish storyteller and author. Writes short twit poems and novels. Human rights activist.,Denmark,4576,2511,58658,0,"#dkforsvar #dkpol #Afghanistan @forsvaretdk @Forsvarsmin @silberg_mads @CasparStefani
GLEM IKKE METTE!
Snublesten for de 
afghanere der hjalp os 
og vi svigtede 

https://t.co/OcTbtDH8k5","['dkforsvar', 'dkpol', 'Afghanistan']",2021-08-16 20:51:28
187,Birgitte1234,Det konservative folkeparti. Domsmand. Tikøb skolebestyrelse.,Kvistgård,122,136,888,0,"Hæren i Afganistan er på 300 000 mand. 

Hvor er de, dem der skal forsvare landet. 

Hvorfor er det (igen) kun mænd vi ser i lufthavnen. 

Hvor er kvinder og børn. Overgreb. Hvad med overgreb. 

Det giver ingen mening

#dkpol 

https://t.co/3ElMHBrLu0",['dkpol'],2021-08-16 20:51:07
188,maltheft,,,482,10,474,75,"Stærke sager at se Anders Fogh i News. Han har om nogen ansvaret for den forfejlede krigspolitik, men vil ikke tage skyggen af ansvar. I stedet bortforklaringer, falske analogier, stråmandsargumenter og floskler om frihed og demokrati #dkpol",[],2021-08-16 20:50:27
189,Anderskoustrupk,Whistleblowerorganisationen - Veron. Modtager af Menneskerettighedsprisen. Irak veteran. Politisk rådgiver.,København,1396,2196,8083,7,"Først lod regeringen børn rådne op i torturlignende lejre. Nu svigter De de afghanere der hjalp os, med livet som indsats.

Alt i et nationalpolitisk magtspil om udlændingepolitikken.

Når vi har tid, ska vi altså ha en alvorssnak om alt det her!!!

#dkpol
https://t.co/PnxpifI8Pp",[],2021-08-16 20:50:25
190,lauravilsbaek,Selvstændig. Passer egen butik på https://t.co/xH99uDDBL9 og https://t.co/0knYH665xd. Glad i låget. #bestyrelsedk | #digidk | #dkbiz | #ForeningslivFTW,Skanderborg,3879,1821,10068,23,"Hvis du vil hjælpe de hårdest ramte i #Afganistan kan du støtte:

@danskrodekors på Mobilepay 91345 eller SMS - send GIV250 til 1290
og støt med 250 kr.

@UNICEFDK på Mobilepay 72720 eller SMS - send en sms med teksten “hjælp” til 1900 og støt med 50 KR. 

#dkaid #dkpol #Nødhjælp",['Afganistan'],2021-08-16 20:50:19
191,dkpolparrot,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,Danmark,196,2603,323229,4,"Stærkt interview med vores nye kulturminister @AneHalsboe! Glæder mig til at knokle sammen med hende for vores fællesskaber, et stærkere demokrati, og at få #dkkultur godt videre fra corona💪 #dkpol https://t.co/o4YSCloiA5»Jeg-har-et-meget-klart-socialdemokratisk-kompas«",[],2021-08-16 20:49:03
192,schlindholm,The light saber is there to fight off my mental instability | Liberal humanist | Anti-racist | Anti-fascist | Design Manager by day - Anxious by night |,"København, Danmark",284,16,1133,0,@nordestgaardj @AndersFoghR @JoeBiden @AndersFoghR får dagligt mere og mere blod på hænderne #dkpol https://t.co/6JnxjN2psR,['dkpol'],2021-08-16 20:48:46
193,KjaerTravel,"Travel, football, racing🌍 Random travel memories: 2016🇦🇬🇰🇳🇵🇷. 2017🇨🇺🇧🇿🇬🇹🇬🇪🇦🇿. 2018🇯🇴🇴🇲🇱🇰🇰🇷. 2019🇹🇱🇲🇪. 101 countries... #KjaerTravel","København, Danmark",271,47,5021,0,"@LadyBorup Finder du det ikke tyndt, at han er præsident under den værste tilbagetrækning siden 1975? Direkte pinligt at han ikke adresserer det og bare smutter igen. #dkpol",['dkpol'],2021-08-16 20:48:42
194,Strampedach,,Denmark,564,151,611,69,"2 uger siden: 

Jeppe var på ferie mens Jægerkorpset og angiveligt også FE tryglede om evakueringsplaner, men blev ignoreret. For et årti siden mistede Lene Espersen posten som udenrigsminister for ikke at droppe ferien for et møde i Arktisk Råd. #dkpol 
https://t.co/mg4B1Ry42w",[],2021-08-16 20:48:25
195,Thaarup_dkpol,"Opvokset på landet. Bor i byen. Museumsinspektør. Frihed, lighed, natur, klima og heavy metal. Medlem af Alternativet.","Hovedstaden, Danmark",101,144,3947,0,"Det er nemt at forestille sig, at atmosfæren er enormt tyk. Det er den ikke. Ca. 100 km. Som min ven @Esbilon sagde: ‘Der er længere til Aarhus end til rummet.’ Lad os nu for fanden passe på den. #dkpol #ClimateCrisis #ClimateTwitter","['dkpol', 'ClimateCrisis', 'ClimateTwitter']",2021-08-16 20:48:24
196,SandKjaer,MF for @Spolitik - Kultur- og medieordfører - valgt i Ballerup og Glostrup - 61 62 58 61 / kasper.kjaer@ft.dk,,2429,3520,2523,4,"Stærkt interview med vores nye kulturminister @AneHalsboe! Glæder mig til at knokle sammen med hende for vores fællesskaber, et stærkere demokrati, og at få #dkkultur godt videre fra corona💪 #dkpol https://t.co/o4YSCloiA5»Jeg-har-et-meget-klart-socialdemokratisk-kompas«","['dkkultur', 'dkpol']",2021-08-16 20:48:15
197,schlindholm,The light saber is there to fight off my mental instability | Liberal humanist | Anti-racist | Anti-fascist | Design Manager by day - Anxious by night |,"København, Danmark",284,16,1133,75,"Stærke sager at se Anders Fogh i News. Han har om nogen ansvaret for den forfejlede krigspolitik, men vil ikke tage skyggen af ansvar. I stedet bortforklaringer, falske analogier, stråmandsargumenter og floskler om frihed og demokrati #dkpol",[],2021-08-16 20:48:00
198,LaugesenC,"Uddannelsespolitisk chef og PA ansvarlig for uddannelse hos @lederneDK. Optaget af et godt match ml uddannelse og arbejdsmarked 📞20736075, chl@lederne.dk",,1000,512,529,1,Kære @AneHalsboe. Tak for et stærk fokus på at styrke trivslen hos de studerende ✏️📚Og stort tillykke til @Jesper_Pet med den vigtigste ministerpost! I @LederneDK ser vi frem til samarbejdet! #uddpol #dkpol,"['uddpol', 'dkpol']",2021-08-16 20:47:03
199,Drangsfeldt,@jensen,Danmark,128,18,1938,0,"... har vi mistet vores enighed? Glemt betydningen?
Glemt at terror handler om at det fysiske våben står lige bag de ord, der ikke slog til?
#Afganistan
#dkpol
#KabulHasFallen https://t.co/4bL3bkDNev","['Afganistan', 'dkpol', 'KabulHasFallen']",2021-08-16 20:46:01
200,GormPedersen4,Journalistuddannet tekstforfatter med egen biks.,Nyborg,55,71,202,7,".@FranciskaRosenk er et udenrigspolitisk geni! Havde krig været ulovligt, ville der jo aldrig have været problemer med Taleban og AL-Qaeda. Hvorfor har ingen politikere tænkt på det her før ??? #dkpol https://t.co/gZkEI0MG5i",[],2021-08-16 20:46:00
201,nellachai,"Mom, Social Educator, Family Counselor. Here to care for Our Planet and our children. 🇹🇭🇺🇸🇮🇹🇨🇳 it is what it is.",,1901,426,5007,3,"Ret opsigtsvækkende at @AndersFoghR tilsyneladende sendte DK i krig sammen med USA for at sikre frihed og demokrati

Men når man hører @JoeBiden var det slet ikke det, der var USA’s formål med krigen 🤷🏻‍♂️

#dkpol",[],2021-08-16 20:45:42
