,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
64,INielsen,"Journalist & presserådgiver i folkekirken i Kbh (Også) optaget af børns vilkår, skole & udd.politik + ligebehandling. For egen regning RT ≠ holdning! 📞61614507",Copenhagen +4561614507,1203,537,862,10,"Mange i #dkpol og #kompoldk har alt for længe underkendt behovet for veluddannede pædagoger, når det handler om at tage vare på børns trivsel, udvikling og dannelse. Men børn skal ikke bare opbevares, når mor og far arbejder. De har krav på et   meningsfuldt børneliv❤️ #dkpol https://t.co/omLpm0uPY3","['dkpol', 'kompoldk']",2021-08-18 21:15:46
65,KlausKblog,"Klaus K, journalist & sangskriver i Danser med Drenge. Skriver om frihed, livsstil, forbud & tvang: https://t.co/yLL8XKHHDv",København,511,2478,33358,10,"Er det rigtigt at kontrakten med Pfizer er hemmelig med 10 års klausul og at den kommer før dansk lovgivning? Hvis ja, har regeringen så overhovedet lov til at underskrive den? Is there a lawyer in the house?
#dkpol @HettingClaus @KlausKblog @KVarming @SorenSchifter",[],2021-08-18 21:15:32
66,liberty_dane,"Pipper om politik og frihed.

Great minds discuss ideas. Average minds discuss events. Small minds discuss people.",,342,603,62396,0,"@mmoorrtteenn @DR1TV @johslangkilde Dyster underlægningsmusik var lidt for meget...

Men langt værre var, at man ikke dækkede Bidens uduelighed og skyld/ansvar for katastrofen. Dette var ikke sket under Trump (se video). 

Men DR støtter jo Biden og støttede Biden mod Trump under valget #bias 

#dkpol #dkmedier https://t.co/RaP2jrEI2Z","['bias', 'dkpol', 'dkmedier']",2021-08-18 21:14:34
67,kamransarwar,From PakisDan🇵🇰🇩🇰 In Denmark for 40+ years. Talk World Affairs/Aviation/Tech/Travel. Tweets n Tweeps are both English/Urdu and Danish. IRONY is paramount,"CPH,LNDN,NYC,MILAN,OSLO,JAPAN",1369,3552,25924,0,"Kan vi love i selv, at næste gang vi går i langvarig krig, at vi så efter det 10. år, mindst 2 gange årligt afholder denne slags samtaler og debatter, hvor vi dels taler mål og formål igennem og dels genbesøger missionens indsats og gevinst. #dkpol @DR1TV @johslangkilde #dkmedier https://t.co/DlPQCtjGqe","['dkpol', 'dkmedier']",2021-08-18 21:14:19
68,masih_sina,stud. med. @UCPH #Entrepreneur #Futuremed #Afghanistan #Danmark,Danmark,170,182,3150,0,Mens politikerne debatterede i øst og vest - så var der heldigvis mere substans blandt eksperterne på https://t.co/y8ZjUAOZ6T’s Q&amp;A session:  Problemets kerne: Hvem støtter Taliban? #dkpol 👇 https://t.co/7klJTvAoMs,['dkpol'],2021-08-18 21:11:52
69,liberty_dane,"Pipper om politik og frihed.

Great minds discuss ideas. Average minds discuss events. Small minds discuss people.",,342,603,62396,0,"@JakobKWind @JakobEllemann @DR1TV @regeringDK @EuropaeiskUngDK @JeppeKofod @johslangkilde @politikdr Sludder.

Vi er i NATO. Det er vores sikkerhed. Det meste af Europa er også med i NATO - herunder UK som ikke er i EU længere.

Det var et utidigt tidspunkt at komme med sådan en politisk udtalelse. Jeg ser ikke “EU-forsvaret” være til nogen forskel”.

#dkpol #eupol #NATOjatak","['dkpol', 'eupol', 'NATOjatak']",2021-08-18 21:11:27
70,RasmusMens,,,65,4,16,17,Til pressemødet virker Jeppe Kofod som om han lider af galoperende imposter syndrome. Hans største frygt er at eller anden siger “du aner jo intet om det du taler om.” #dkpol,[],2021-08-18 21:11:09
71,KristineKors,"Journalist/redaktør på https://t.co/Q44BPjZUuZ. Går op i dilemmaer, livets mellemstore spm og #dkpol. Før: Ministerier, Politiken, Kr Dagblad. kk@altinget.dk 23262981","København, Danmark",1102,1913,1602,0,Og her er Sygeplejerådets svar #dkpol #arbejde https://t.co/t13lgpRP03,"['dkpol', 'arbejde']",2021-08-18 21:11:06
72,GjervigLehn,"Stolt Sygeplejerske & MOR, taler børns ret og vilkår #fagpol #sundpol #fampol #ligestilling Fang mig på louiselehn@hotmail.com",,693,339,1419,6,"Selvom vi havde prioriteret grundlønnen hårdt, ville vi reelt stå i en situation hvor det generelle lønniveau ikke var meget anderledes, siger @NanaWesleyHans1  det er nemlig fakta👏👏@AndersKuhnau #dkpol https://t.co/0ycRurQK9D",[],2021-08-18 21:08:55
73,nissen_bodil,"Fødselshjælper for bæredygtig udvikling. Erfaren formidler, projektleder og facilitator #dkgreen #bæredygtig #natur #cocreation https://t.co/IIN3FoPOQk",,2558,1710,31614,0,"Det her er også noget #dkpol skal tage stilling til; manipulation med atmosfæren for at dæmpe solindstrålingen. For der arbejdes alkerede på sagen, uden at der er konsensus...#klimakrise #dkklima #dkgreen #dknatur https://t.co/M6FoJYOTOT","['dkpol', 'klimakrise', 'dkklima', 'dkgreen', 'dknatur']",2021-08-18 21:08:35
74,HjalteOlsen,"Journalist, writer, wanderer, idler - mostly South Asia, SE Asia & Southern Africa / hjalteolsen@gmail.com (0045)26180581","Copenhagen, Denmark",1921,880,6807,0,"""Jeg sidder skamfuldt tilbage"" #dkpol #dkforsvar https://t.co/cpwXPnWg71","['dkpol', 'dkforsvar']",2021-08-18 21:07:47
75,Sofia_Lauritsen,Cand.scient.pol. @AarhusUni @koebenhavns_uni  @dmjx,"København, Danmark",785,68,1892,8,Forbud mod Croptops = negativ social kontrol - unge kvinder skal ikke udskammes for at klæde sig som de vil - de skal ikke tage ansvar for mænd og drenges gammeldags moral og manglende koncentrationsevne #croptop #dkmedier #dkpol https://t.co/PbvfxusY64,[],2021-08-18 21:06:55
76,KristineKors,"Journalist/redaktør på https://t.co/Q44BPjZUuZ. Går op i dilemmaer, livets mellemstore spm og #dkpol. Før: Ministerier, Politiken, Kr Dagblad. kk@altinget.dk 23262981","København, Danmark",1102,1913,1602,0,God historie - ikke god for sygeplejerådet #dkpol #arbejde https://t.co/bU30eBxMy4,"['dkpol', 'arbejde']",2021-08-18 21:06:15
77,KirstenLinde,"Sygeplejerske, faglig konsulent Dansk Sygeplejeråd. (Re)Twitter om sygeplejefaget, arbejdsmarkedsforhold, natur, miljø, ligestilling og sport.","Holstebro, Danmark",101,73,791,6,"Selvom vi havde prioriteret grundlønnen hårdt, ville vi reelt stå i en situation hvor det generelle lønniveau ikke var meget anderledes, siger @NanaWesleyHans1  det er nemlig fakta👏👏@AndersKuhnau #dkpol https://t.co/0ycRurQK9D",[],2021-08-18 21:05:52
78,liberty_dane,"Pipper om politik og frihed.

Great minds discuss ideas. Average minds discuss events. Small minds discuss people.",,342,603,62396,1,"@bentpn Bemærkede du hvor fraværende kritikken af Præsident Biden var? Trods Bidens ansvar for denne katastrofe. Det var Biden som pressede den uansvarlige tilbagetrækning igennem!

USA har pt. en uduelig præsident. Det var ikke sket under Trump. Fortæller DR det?

#dkpol #dkmedier #bias https://t.co/XuY6BPkz1O","['dkpol', 'dkmedier', 'bias']",2021-08-18 21:04:40
79,tbhdkx,"Privatlivsnørd og en del af @cryptohagen (#cryptohagen), https://t.co/z9DRyzA17t og Foreningen imod @ulovliglogning (#ulovliglogning). Skaber af og bidrager til #DagensTrold.",Danmark,424,1182,48175,0,Et passende navn for Naser Khader må være intiminator. Først var der sagerne med at han havde henvendt sig til kritikeres arbejdsplads for at lukke munden på dem og nu begynder hans intimidering af de kvinder som er stået frem med sager om hans krænkelser af dem. #dkpol #dkmedier,"['dkpol', 'dkmedier']",2021-08-18 21:04:39
80,ClasenK,"Viceadm. direktør i Danske Rederier/Deputy CEO, Danish Shipping. +45 30 23 19 73, jc@danishshipping.dk #blaadk #dkpol #dkbiz #shipping #trade",,732,1572,6054,4,"Potentiale for over 3000 arbejdspladser i Nordsøen. Det svarer til de medarbejdere, der står til at miste deres arbejde i olieindustrien. Claus Jensen, Dansk Metal: ”Det kan redde rigtig mange virksomheder herhjemme” #dkpol #arbejde
https://t.co/g0q6wnPFjd",[],2021-08-18 21:03:47
81,JesperMunkJ,"Master in Rhetoric. Speak up about Peace, Geopolitics & Free Press. Winner of UWRF Poetry Slam 2019. Love LFC. Blog: https://t.co/xaNV2crSL2 & https://t.co/dJ66HFtGTh","Aarhus, Denmark",348,119,2119,5,"""Udenrigsministeren"" siger, at han var upræcis, da han sagdfe, at ""Al-Qaeda er ikke mere i Afghanistan"". Læs selv den kaloriefattige bagkloge ordsalat... #dkpol https://t.co/ob7zpPNZau",[],2021-08-18 21:02:46
82,masih_sina,stud. med. @UCPH #Entrepreneur #Futuremed #Afghanistan #Danmark,Danmark,170,182,3150,0,Hvorfor gik det så galt i Afghanistan? Sideløbende med DR1 debat-udsendelse er der Q&amp;A på https://t.co/L0MHsEn4Bn. Langt mere interessant læsning end selve debatten på TV. #dkpol https://t.co/qeLBlapSft,['dkpol'],2021-08-18 21:01:48
83,Desholm,Sekretariatschef for Alternativet - kæmper for en mere grøn og lige verden💚,,164,96,279,20,"Vi er tilbage her til morgen. 

Indtil @Statsmin kalder til pressemøde om klimaets krisetilstand, læser vi op af IPCC 6. hovedrapport. 

Videnskaben er klar, nu skal politik følge efter. 

#dkpol @IPCC_CH @Spolitik https://t.co/vcVJgfeSm0",[],2021-08-18 21:01:39
84,stefanhandberg,"Selvstændig, kritisk samfundsrevser.",Aarhus,302,164,2134,4,"8/n. Læs om fakta tjekkernes misinformation med specielt fokus på NewsGuard. - ""The truth is best sought through the marketplace of ideas where reason and evidence are the weapons of choice.""
https://t.co/pj7fBthxJx
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-18 20:59:35
85,PerClausen3,"Byrådsmedlem for Enhedslisten i Aalborg. Formand for Magistrenes a-kasse, medlem af bestyrelsen for AkademikerPension, tidligere MF for Enhedslisten",Aalborg,519,13767,23679,13,"Hvor er det VILDT stærkt gået, naturvenner!
Hvad ingen relevant myndighed har formået, har græsrødder nu sikret. Byggeriet - hele byggeriet - er nu stoppet!
Nu skal det bare gøres permanent, så naturen fortsat kan råde på Lærkesletten!
#dkpol #dkgreen https://t.co/sBhbxRGB7e",[],2021-08-18 20:59:27
86,HrKlausLange,Presse- og informationschef i FOA. cand.comm i journalistik #arbejde #dkmedier #dkpol. Tweets for egen regning. Fang mig på 31612787,,1342,1513,2866,4,Tak til inst. Krible Krable for at have os på besøg og for indsigt i udfordringer for dagtilbud i udsatte boligområder. Tak @PiaOlsen og @SisseMarieWe for snak om opkvalificering af pædagogmedhjælpere til pædagogiske assistenter #minimumsnormeringer #dkpol #godtbørneliv #bhvchat https://t.co/ifwsw5w4S3,[],2021-08-18 20:59:04
87,liberty_dane,"Pipper om politik og frihed.

Great minds discuss ideas. Average minds discuss events. Small minds discuss people.",,342,603,62396,0,"@KristianMadsen Forkert.

Der sad en stribe (inkl DR journalisten) som støttede valget af Joe Biden og var modstandere af Trump.

Joe Bidens skyld og medansvar blev slet ikke dækket. Trump blev kritiseret - trods han ikke er præsident. Dette var ikke sket under Trump! Se video.

#dkpol #dkmedier https://t.co/7xvpOSyQpq","['dkpol', 'dkmedier']",2021-08-18 20:58:12
88,stefanhandberg,"Selvstændig, kritisk samfundsrevser.",Aarhus,302,164,2134,5,"4/n. Her kan du se en liste af åbenbart 98 certificerede faktatjekkere. Certificeret af hvem? - Det her er en syg forretningsmodel. Der er virkelig brug for oprydning og en stor fejekost.
https://t.co/o2fHMmZsOb
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-18 20:58:09
89,cfcdk,"Chelsea Football Club Forever.
Been hooked since April 1970 ; Chelsea winning the FA Cup. Chelsea Forever, Past, Present and Future. Work.  Win.  Be the best","Brighton, UK & Denmark",1744,4719,75182,0,"@RStoklund du må have et meget stort forklaringsproblem vedr hjemsendelse af Afganere til et som du trods eksperters udtalelser sikkert #Afganistan 
#dkpol","['Afganistan', 'dkpol']",2021-08-18 20:57:48
90,stefanhandberg,"Selvstændig, kritisk samfundsrevser.",Aarhus,302,164,2134,5,"3/n. Ud over statsfinansieringen er TjekDet finansieret af Facebook som tredjepartsfaktatjekker, åbenbart med honorering pr. artikel. - Facebook, som retter ind efter regeringens ønsker for at beskytte virksomheden.
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-18 20:57:43
91,stefanhandberg,"Selvstændig, kritisk samfundsrevser.",Aarhus,302,164,2134,9,"2/n. Punkt 6 fortjener speciel fokus. Der er i allerhøjeste grad behov for et fakta tjek af de såkaldte fakta tjekkere. - Hvorfor betaler vi til TjekDet med en bevilling fra Folketingets finansudvalg?
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19 https://t.co/CXHgDV5Evl",[],2021-08-18 20:57:32
92,viralvideovlogs,"news news news and trends

https://t.co/2ScZqTGWgG",കേരളം,4658,7328,853518,19,"1/n. Ti gode råd fra Geert Vanden Bossche om, hvordan man skiller skidt fra kanel i det informationsoverflow, vi bombarderes med.
https://t.co/TIttqvbNX9
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-18 20:57:28
93,stefanhandberg,"Selvstændig, kritisk samfundsrevser.",Aarhus,302,164,2134,19,"1/n. Ti gode råd fra Geert Vanden Bossche om, hvordan man skiller skidt fra kanel i det informationsoverflow, vi bombarderes med.
https://t.co/TIttqvbNX9
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-18 20:57:26
94,paest,,,1429,302,5374,38,#NickHækkerup har lige udsendt en pressemeddelelse om en ny super-politi-enhed. Min første tanke var “mon ikke det bare er Nick som vil have mere magt?” Jeg kiggede på lovforslaget. Jo. Nick vil kunne ophæve alles tavshedspligt uden domstolskontrol. #dkpol https://t.co/Vm4qIh49xv https://t.co/NaVk1sRfK7,['NickHækkerup'],2021-08-18 20:56:34
95,Rytsel,"Jurist ansat i et forsikrings- og pensionsselskab. Har holdning til mit fag, arbejde og generelt om politik.",København,511,103,3847,1,"Debatten om Afghanistan på @DR1TV her til aften var virkelig fremragende tv. Public Service-fjernsyn når det er aller bedst. Stille, roligt og sobert. Mere af det, tak. #dkpol",[],2021-08-18 20:55:58
96,ChunkyLover64,"0 pcr test
2 ag test
0 corona",Copenhagen,320,164,13218,19,"Corona vira muterer kontinuerligt, og massevaccination fremmer naturligvis selektion af mutationer, der ikke er følsomme for vacciner. Her i Cape Cod 30. juli.
https://t.co/t3xwQZTH1j
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-18 20:55:49
97,stefanhandberg,"Selvstændig, kritisk samfundsrevser.",Aarhus,302,164,2134,6,Naturlig smitte giver beskyttelse langt inden i alderdommen.. #coronavirus #CovidVaccine #Covid_19 #dkpol https://t.co/xAja800XuD,"['coronavirus', 'CovidVaccine', 'Covid_19', 'dkpol']",2021-08-18 20:55:41
98,BuskBrian,,,1433,15,172,21,"Er jeg den eneste, der i disse dage ikke kan lade vær med at tænke på, at man fik nedlagt Irak- og Afghanistan kommission? #dkmedier #dkpol #Afghanistan",[],2021-08-18 20:55:19
99,kamransarwar,From PakisDan🇵🇰🇩🇰 In Denmark for 40+ years. Talk World Affairs/Aviation/Tech/Travel. Tweets n Tweeps are both English/Urdu and Danish. IRONY is paramount,"CPH,LNDN,NYC,MILAN,OSLO,JAPAN",1369,3552,25924,0,"Inuitter i Grønland, er de etnisk danske? Nej,vel?

Og de har jo længe været i Folketinget.

Så hvorfor siger man ofte, at Khader var den første/blandt de første med anden etnisk baggrund (…end dansk) valgt til FT?

#justasking  #dkpol https://t.co/bYz1pQmvKp","['justasking', 'dkpol']",2021-08-18 20:54:59
100,INielsen,"Journalist & presserådgiver i folkekirken i Kbh (Også) optaget af børns vilkår, skole & udd.politik + ligebehandling. For egen regning RT ≠ holdning! 📞61614507",Copenhagen +4561614507,1203,537,862,8,Forbud mod Croptops = negativ social kontrol - unge kvinder skal ikke udskammes for at klæde sig som de vil - de skal ikke tage ansvar for mænd og drenges gammeldags moral og manglende koncentrationsevne #croptop #dkmedier #dkpol https://t.co/PbvfxusY64,[],2021-08-18 20:54:13
101,MartinHjort,"Selvstændig journalist, rådgiver, forfatter. Tidl. rådgiver i bl.a. Folketinget og Europa-Parlamentet. Holder med drengene fra Vestegnen💙💛.","Herlev, Danmark",1646,1803,8997,1,"Debatten om Afghanistan på @DR1TV her til aften var virkelig fremragende tv. Public Service-fjernsyn når det er aller bedst. Stille, roligt og sobert. Mere af det, tak. #dkpol",['dkpol'],2021-08-18 20:54:05
102,soren_dalsgaard,"Leder af Folkekirkens Migrantsamarbejde - folkekirkens arbejde blandt nydanskere.
Familiefar i Mjølnerparken. Teolog. @dkinterchurch. RT≠endorsement. M:30208247","København, Danmark",1624,771,2854,2,"Med Talebans indtog i Kabul er situationen nu så tilspidset, at landets kristne er i overhængende livsfare, fortæller organisationer #dkpol #Afghanishtan 
https://t.co/WeElB8dOOd",[],2021-08-18 20:54:00
103,paest,,,1429,302,5374,0,"😖 Jeg håber koncerten var god @Spolitik
#dkpol #dkbiz #sundpol #forråelse #dkkrim #dkmedier https://t.co/Dcl3AZYO6f","['dkpol', 'dkbiz', 'sundpol', 'forråelse', 'dkkrim', 'dkmedier']",2021-08-18 20:53:53
104,GitteKJP,"Søger viden, nyheder og indsigter til eftertanke.",København,972,947,231338,10,"Fra dagens oplæsninger foran borgen. Vi lærer også selv noget, mens vi læser IPCC-rapporten op. Blandet andet, at klodens temperatur vil stige mellem 3,3 og 5,7 grader allerede inden år 2100. Hvad siger Statsministeren? Vi har intet hørt endnu #dkpol #ClimateEmergency https://t.co/yjkBxxw5gF",[],2021-08-18 20:53:20
105,GormT,"Uddannet tømrer men ikke praktiserende. Laver så meget andet, mest internationalt.","Capital Region, Denmark",216,199,8647,0,"#dkpol nå men Mette Frederiksen er ikke en kryster som Biden der forlader pressemøder uden at tage spørgsmål.
Mette Frederiksen aflyser bare pressemødet.
Biden er pinlig, Frederiksen en skændsel, men pyt, succes måles i stemmer ikke anstændighed.",['dkpol'],2021-08-18 20:53:13
106,AnneDanmark,"Observer and Participant Citizen. Dreamer, Lover, Mother of 3, Nurse & proud to be a member of #IRAN #IRANELECTION . . . . . 
I use ❤️ as bookmarks / read later",Denmark~Copenhagen,2133,2761,60459,71,"I Israel er 62,6% af befolkningen fuldt vaccineret. 15. august 2021 var 59% af indlagte med ""severe or critical COVID-19"" fuldt vaccineret. - Vaccinerne har tilsyneladende ingen effekt.
 https://t.co/nQA3iv6oB0
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-18 20:51:19
107,stefanhandberg,"Selvstændig, kritisk samfundsrevser.",Aarhus,302,164,2134,7,"Fotoet med påstand om, at 800 mennesker blev luftflyvet i C17 fra Afghanistan, er faktisk otte år gammel fra Filippinerne 🤔#dkpol #fakemedier https://t.co/rdzUjn3G7d",[],2021-08-18 20:51:12
108,Demcytheater,"Danish American GenX 'er with NY roots. Blunt, honest, policy over partisanship and a hater of hypocrisy. #TribalisemWillKillUsAll","California, USA",616,296,19400,0,"Der er ingen “frygtelig situation i Afghanistan.” Der er kun the naturlige resultat af 20 års vestlig korruption, og ulovlige besættelse, baseret på løgne fortalt af blandt andre Lars him self. #dkmedier #dkpol https://t.co/zMd4n29gdo","['dkmedier', 'dkpol']",2021-08-18 20:50:45
109,kennethpilheden,"Green liberal from DK
Tweeting for holistic health, clean air, clean water, clean energy and clean food.",Denmark,463,74,1070,10,"Er det rigtigt at kontrakten med Pfizer er hemmelig med 10 års klausul og at den kommer før dansk lovgivning? Hvis ja, har regeringen så overhovedet lov til at underskrive den? Is there a lawyer in the house?
#dkpol @HettingClaus @KlausKblog @KVarming @SorenSchifter",['dkpol'],2021-08-18 20:50:42
110,HettingClaus,"""Three things remain not long hidden: The Sun, the Moon, and the Truth.""
Journalist, tech expert, engineer, aerospace grad.",Denmark,2255,2722,15797,19,"Corona vira muterer kontinuerligt, og massevaccination fremmer naturligvis selektion af mutationer, der ikke er følsomme for vacciner. Her i Cape Cod 30. juli.
https://t.co/t3xwQZTH1j
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-18 20:50:32
111,AnneDanmark,"Observer and Participant Citizen. Dreamer, Lover, Mother of 3, Nurse & proud to be a member of #IRAN #IRANELECTION . . . . . 
I use ❤️ as bookmarks / read later",Denmark~Copenhagen,2133,2761,60459,3,"Hvordan kan DRs debat @DebattenDR2 @drdebat samt deltagerne i debatten - undlade at redegøre for, at JOE BIDENs store ansvar for katastrofen i Afghanistan.

TRUMP ville ikke gøre som BIDEN! Han forstod hvad der ville ske, se video

#dkpol #dkmedier #bias #TDS #uærligedanskemedier https://t.co/zlGBz24ZJR",[],2021-08-18 20:50:31
112,Sygeplejeraadet,Dansk Sygeplejeråd er faglig organisation for sygeplejersker i DK. #sundpol #dkpol Følg også formand @GreteGc,"København, Danmark",735,4483,2179,6,"Selvom vi havde prioriteret grundlønnen hårdt, ville vi reelt stå i en situation hvor det generelle lønniveau ikke var meget anderledes, siger @NanaWesleyHans1  det er nemlig fakta👏👏@AndersKuhnau #dkpol https://t.co/0ycRurQK9D",[],2021-08-18 20:48:05
113,politikerpip,De populære tweets fra danske politikere. Skabt af @ernstpoulsen og @fiwa.,Danmark,2,1696,72722,13,"Hvor er det VILDT stærkt gået, naturvenner!
Hvad ingen relevant myndighed har formået, har græsrødder nu sikret. Byggeriet - hele byggeriet - er nu stoppet!
Nu skal det bare gøres permanent, så naturen fortsat kan råde på Lærkesletten!
#dkpol #dkgreen https://t.co/sBhbxRGB7e",[],2021-08-18 20:48:01
114,PeterErikHansen,"Interesse for sport, rejser og samfund 🇩🇰","Herning, Denmark",249,100,2357,0,Peter Viggo Jacobsen siger fra over for dresscode #dkpol https://t.co/w0keJw3aeE,['dkpol'],2021-08-18 20:46:33
115,cruiserlan,"Mortal and ecologically reusable, apart from fiilings in teeth and the aggregated pollution from industrial waste called food and city-air in my body",Earth,3092,1843,222148,13,"Hvor er det VILDT stærkt gået, naturvenner!
Hvad ingen relevant myndighed har formået, har græsrødder nu sikret. Byggeriet - hele byggeriet - er nu stoppet!
Nu skal det bare gøres permanent, så naturen fortsat kan råde på Lærkesletten!
#dkpol #dkgreen https://t.co/sBhbxRGB7e",[],2021-08-18 20:45:57
116,pethawks,I remember before SoMe when you had to guess who was insane.,"Granada Hills, CA",294,50,4108,0,"“de mennesker, der har en mening om den her fest, er jo mennesker, der overhovedet ikke ville være kommet til den alligevel. Men som bare bruger det her som en anledning til at poste deres småracistiske hyggeracisme ud over det hele” #dkpol #ABSURD 😵 https://t.co/nbDYb88vDG","['dkpol', 'ABSURD']",2021-08-18 20:45:49
117,waldorff,"International konsulent/adviser, FH, Fagbevægelsens Hovedorganisation, Danmark","København, Danmark",790,489,2474,7,Mit hjerte bløder for Afghansistan kvinder 💔 som går en tid i møde med vold og undertrykkelse. Jeg er stolt af at @DannerDk har udført så vigtigt arbejde for kvinders frihed i #Afghanistan. I @Kvinderaadet ved vi hvad det betyder når NGOer kæmper sammen for #ligestilling #dkpol https://t.co/C2bHsIwBHo,[],2021-08-18 20:45:29
118,BibsenSkyt,"Børnehavepædagog/Souschef . mennesker, medier, politik og samfundet. På Twitter fra 2009 minus en lille pause, som til tider er tiltrængt :)",Denmark,1442,1199,77618,1,"Så bliver der snakket lige ud af posen. 

For Peter Viggo er i studiet. 
#dkpol #Afghanistan https://t.co/JuMQv0kHHX","['dkpol', 'Afghanistan']",2021-08-18 20:45:23
119,GreteGc,"Formand for Dansk Sygeplejeråd, kæmper for at få andre til at se og forstå betydningen af spl .rolle i sundhedsvæsenet og samfundet. Fang mig på 20137155",Denmark,1108,5371,6490,6,"Selvom vi havde prioriteret grundlønnen hårdt, ville vi reelt stå i en situation hvor det generelle lønniveau ikke var meget anderledes, siger @NanaWesleyHans1  det er nemlig fakta👏👏@AndersKuhnau #dkpol https://t.co/0ycRurQK9D",['dkpol'],2021-08-18 20:45:12
120,cfcdk,"Chelsea Football Club Forever.
Been hooked since April 1970 ; Chelsea winning the FA Cup. Chelsea Forever, Past, Present and Future. Work.  Win.  Be the best","Brighton, UK & Denmark",1744,4719,75182,0,"#dkpol mister langsomt, men sikkert al fornuft og intelligens af frygt for at fremstå slap i en i forvejen umenneskelig #flygtningepolitik 
#Afganistan #Syrien","['dkpol', 'flygtningepolitik', 'Afganistan', 'Syrien']",2021-08-18 20:44:20
121,FrejKofoed,Lyd- og videojournalist på Ekstra Bladet - jeg modtager tips og kattevideoer på frej@eb.dk,Danmark,356,542,243,0,"Når joken om aftenens udsendelse er så god, at chefredaktøren kan levere den på flere forskellige måder 🤪@QvortrupHenrik #dkmedier #dkpol https://t.co/GZIfTw78fb","['dkmedier', 'dkpol']",2021-08-18 20:43:10
122,KlausRiskaer,What I follow may not be my desire. What I share may not be my wish.,Copenhagen,52,5746,1403,0,"Nasa Khader vil åbenbart trække de stakkels kvinder i retten. Men hvis han gerne vil i retten, mon så ikke en straffesag er en bedre ramme. Denne type sager bør vel ikke afgøres ved civilt søgsmål. Og mon Khader skal have lov at vælge den bane der skal spilles på. #dkpol",['dkpol'],2021-08-18 20:42:15
123,cruiserlan,"Mortal and ecologically reusable, apart from fiilings in teeth and the aggregated pollution from industrial waste called food and city-air in my body",Earth,3092,1843,222148,8,"Efterretningstjeneste modsiger Kofod: Al-Qaeda findes i Afghanistan og vil sandsynligvis vokse

Ekspert kalder udenrigsministerens beskrivelse af al-Qaeda for 'faktuelt forkert' #dkpol  https://t.co/rHrlfjo6jx",[],2021-08-18 20:41:03
124,Heertz2,"iværksætter, pragmatiker, familiefar, gift, debattør og politisk engageret","Roskilde, Danmark",84,0,4,0,"Det her, det er problematisk. #ligestilling #pride #copenhagenpride #dkpol #nbropride https://t.co/QuqAQgkePa","['ligestilling', 'pride', 'copenhagenpride', 'dkpol', 'nbropride']",2021-08-18 20:41:00
125,danielhviid7,,,14,0,10,43,"Efter godt to år i embedet har @Joymogensen endelig fået en god idé. Nu bliver det spændende at se hvilken socialdemokrat, der for fremtiden skal stå for fuldstændigt at ignorere kulturområdet. #dkpol",[],2021-08-18 20:40:56
126,M_B_Petersen,"Professor of Political Science and illuminator of the evolved psychology of everything dark in politics: Pandemics, misinformation, violence and discrimination.",Aarhus University,1332,9566,6023,0,"I efteråret 2020 kæmpede vi mod 2. bølge vha. lokale nedlukninger. 

Men hvad påvirkede borgernes opmærksomhed på afstand i perioden? Analyser af over 130.000 surveysvar viser, at nationale smittetal var den vigtigste faktor. Også vigtigere end nedlukningerne.

#dkpol #dkmedier https://t.co/a2smYprwZA","['dkpol', 'dkmedier']",2021-08-18 20:40:25
127,HCLG,"Direktør for Røj Landbrug og Fødevarerproducent, eller bare simpel bonde! Formand for Jysk Landbrug.",Danmark,479,350,1886,0,Kom nu #dkpol er der en Voksen tilstede? 👍❤️🇩🇰🌾🚜🐖🐄🐔💪 https://t.co/aUyol2wR7M,['dkpol'],2021-08-18 20:39:49
128,ewwegCCS,The road to hell is paved with good intentions.,Danmark,179,85,11371,2,"Kan nogen hjælpe mig med at forstå, hvad @SikandaSIDDIQUE mener (det vil han sjælendt selv)? Mener han, at der ikke findes racisme rettet mod majoritetsdanskere? Eller mener han bare, at vi ikke skal tale om det? #dkpol https://t.co/hQ8d0z1UjG",[],2021-08-18 20:38:34
129,ksdhawordpress,Bloggen Kulturradikalisme Smadrer Danmark kan læses her:,Danmark,10,163,1691,0,"Ellemann: Min absolutte førsteprioritet er at få bragt danskere og alle lokalt ansatte afghanere til Danmark 
https://t.co/BfhbP84naU
#dkpol #dkmedier","['dkpol', 'dkmedier']",2021-08-18 20:38:03
